Species,Class,Sex,Parameter,Mean,SD,Lower,Upper
Geotrygon versicolor,Aves,Male,b0,-7.641894142,3.374644233,-15.56990642,-2.829690558
Geotrygon versicolor,Aves,Male,b1,0.12838088,0.100687881,0.006128026,0.36820437
Selenidera maculirostris,Aves,Female,a0,-2.553577725,0.829745304,-4.241657414,-0.988913765
Selenidera maculirostris,Aves,Female,a1,4.998088716,3.137650001,0.24627715,12.00869985
Selenidera maculirostris,Aves,Female,c,0.145659497,0.059197504,0.015409381,0.242015954
Selenidera maculirostris,Aves,Female,b0,-6.107418379,3.304290207,-13.86814734,-2.197958706
Selenidera maculirostris,Aves,Female,b1,0.289566463,0.203140343,0.022362619,0.807455983
Selenidera maculirostris,Aves,Male,a0,-2.463818387,0.854770351,-4.16212903,-0.858323647
Selenidera maculirostris,Aves,Male,a1,4.980688316,3.137295341,0.301281265,12.27084786
Selenidera maculirostris,Aves,Male,c,0.114994288,0.049813471,0.01221059,0.202930912
Selenidera maculirostris,Aves,Male,b0,-5.782092344,2.520931348,-11.94573241,-2.480621931
Selenidera maculirostris,Aves,Male,b1,0.402633715,0.209351601,0.093307268,0.893105335
Nesoenas mayeri,Aves,Female,a0,-2.906345726,0.754061067,-4.474202187,-1.547563808
Nesoenas mayeri,Aves,Female,a1,5.926666928,3.42110874,0.192626462,13.24767263
Nesoenas mayeri,Aves,Female,c,0.153685123,0.023487845,0.086171554,0.18540283
Nesoenas mayeri,Aves,Female,b0,-7.752355934,2.939518966,-14.28672428,-3.13593666
Nesoenas mayeri,Aves,Female,b1,0.404511123,0.192913675,0.099399203,0.824352788
Nesoenas mayeri,Aves,Male,a0,-2.93654016,0.666239852,-4.408256264,-1.829532979
Nesoenas mayeri,Aves,Male,a1,3.75053359,2.914960483,0.162641153,10.83220484
Nesoenas mayeri,Aves,Male,c,0.122274687,0.01420349,0.091731175,0.143548687
Nesoenas mayeri,Aves,Male,b0,-10.17900685,2.362770838,-15.40731341,-6.232476748
Nesoenas mayeri,Aves,Male,b1,0.601397879,0.155930132,0.335229695,0.946629943
Ardea goliath,Aves,Female,a0,-2.401525311,0.814947386,-4.09086154,-0.933928288
Ardea goliath,Aves,Female,a1,5.50291303,3.073370636,0.838189019,12.72846596
Ardea goliath,Aves,Female,c,0.050260155,0.025348608,0.004132058,0.098561059
Ardea goliath,Aves,Female,b0,-5.670292814,2.046459445,-10.78651219,-3.201728637
Ardea goliath,Aves,Female,b1,0.265265535,0.117273469,0.102416039,0.556806534
Ardea goliath,Aves,Male,a0,-2.691109031,0.820610573,-4.353992615,-1.12152307
Ardea goliath,Aves,Male,a1,5.139443435,3.257373331,0.24072833,12.36175654
Ardea goliath,Aves,Male,c,0.083225151,0.023461134,0.026212037,0.126794453
Ardea goliath,Aves,Male,b0,-8.333250527,3.285474492,-15.59575982,-3.185142612
Ardea goliath,Aves,Male,b1,0.226818102,0.162906519,0.010181142,0.606687971
Amazona autumnalis,Aves,Female,a0,-2.919733933,0.79681611,-4.523895823,-1.45145091
Amazona autumnalis,Aves,Female,a1,5.649839729,3.278421224,0.564603711,12.97685289
Amazona autumnalis,Aves,Female,c,0.03537751,0.013476138,0.005433838,0.059687282
Amazona autumnalis,Aves,Female,b0,-7.616568452,2.795161961,-14.46570706,-3.809824203
Amazona autumnalis,Aves,Female,b1,0.256474283,0.130912321,0.071276612,0.564405465
Amazona autumnalis,Aves,Male,a0,-2.769632574,0.759846101,-4.332853629,-1.370989073
Amazona autumnalis,Aves,Male,a1,4.631674482,3.205981007,0.30908136,12.20973527
Amazona autumnalis,Aves,Male,c,0.03747284,0.011638913,0.009930428,0.058908966
Amazona autumnalis,Aves,Male,b0,-8.7205526,2.90369936,-15.57743037,-4.290143925
Amazona autumnalis,Aves,Male,b1,0.284929787,0.1309293,0.079176655,0.585480338
Ptilinopus porphyreus,Aves,Female,a0,-2.130146997,0.775755272,-3.808523328,-0.789921236
Ptilinopus porphyreus,Aves,Female,a1,4.4431276,2.675194316,0.496903982,11.02869361
Ptilinopus porphyreus,Aves,Female,c,0.180030967,0.051618956,0.037157621,0.251198634
Ptilinopus porphyreus,Aves,Female,b0,-6.124437058,2.960651117,-13.00568613,-2.135979516
Ptilinopus porphyreus,Aves,Female,b1,0.365819744,0.229346419,0.045257795,0.906832265
Ptilinopus porphyreus,Aves,Male,a0,-1.60632036,0.579511177,-2.969203227,-0.654182398
Ptilinopus porphyreus,Aves,Male,a1,2.863488551,1.716961895,0.624471123,7.269277966
Ptilinopus porphyreus,Aves,Male,c,0.128715206,0.030249713,0.048174755,0.17681533
Ptilinopus porphyreus,Aves,Male,b0,-7.754750017,2.963883074,-14.34094855,-2.850280364
Ptilinopus porphyreus,Aves,Male,b1,0.458720222,0.250980962,0.057281394,1.001357169
Tauraco leucolophus,Aves,Female,a0,-2.454812062,0.720239246,-4.019587451,-1.229619475
Tauraco leucolophus,Aves,Female,a1,3.22783699,2.879157781,0.219723251,10.5809094
Tauraco leucolophus,Aves,Female,c,0.078172966,0.023000734,0.019103342,0.114832973
Tauraco leucolophus,Aves,Female,b0,-7.962798297,3.075722286,-15.08066547,-3.279526901
Tauraco leucolophus,Aves,Female,b1,0.238791195,0.152608646,0.012843062,0.593345638
Tauraco leucolophus,Aves,Male,a0,-1.969215172,0.794481403,-3.660766815,-0.551793962
Tauraco leucolophus,Aves,Male,a1,6.276147696,2.961824004,1.555968106,12.94573341
Tauraco leucolophus,Aves,Male,c,0.061249436,0.019782904,0.013515224,0.094780456
Tauraco leucolophus,Aves,Male,b0,-7.258276288,2.742388019,-13.68132351,-3.339540128
Tauraco leucolophus,Aves,Male,b1,0.325448577,0.150245744,0.102106126,0.662627716
Tauraco porphyreolophus,Aves,Female,a0,-2.149392712,0.885723794,-3.949797838,-0.508792261
Tauraco porphyreolophus,Aves,Female,a1,5.273127614,3.164100467,0.339828389,12.31164647
Tauraco porphyreolophus,Aves,Female,c,0.095196906,0.02140389,0.044765705,0.132379559
Tauraco porphyreolophus,Aves,Female,b0,-9.058733431,3.270869857,-16.01731719,-3.465522194
Tauraco porphyreolophus,Aves,Female,b1,0.242980738,0.164930651,0.007991492,0.595667701
Tauraco porphyreolophus,Aves,Male,a0,-2.071361435,0.865453273,-3.858839061,-0.478824527
Tauraco porphyreolophus,Aves,Male,a1,4.300754262,3.054428266,0.284700506,11.51609208
Tauraco porphyreolophus,Aves,Male,c,0.091281925,0.022679087,0.037890473,0.131111743
Tauraco porphyreolophus,Aves,Male,b0,-8.869190888,3.263148168,-16.28745634,-3.538392035
Tauraco porphyreolophus,Aves,Male,b1,0.322149727,0.17273164,0.030084006,0.688569316
Polyplectron inopinatum,Aves,Female,a0,-2.838382633,0.743016385,-4.403395161,-1.470212811
Polyplectron inopinatum,Aves,Female,a1,4.556517475,3.149608349,0.232204296,11.87791234
Polyplectron inopinatum,Aves,Female,c,0.12092029,0.030522347,0.036722655,0.165733304
Polyplectron inopinatum,Aves,Female,b0,-7.581864759,3.373398482,-15.26467443,-2.689145644
Polyplectron inopinatum,Aves,Female,b1,0.263217435,0.180890112,0.017536083,0.687952528
Polyplectron inopinatum,Aves,Male,a0,-2.693732922,0.765091511,-4.292512599,-1.242531921
Polyplectron inopinatum,Aves,Male,a1,5.157901721,3.11616071,0.290146433,12.15763962
Polyplectron inopinatum,Aves,Male,c,0.084136893,0.029583404,0.014401832,0.130551414
Polyplectron inopinatum,Aves,Male,b0,-5.700885296,2.279706347,-11.37194142,-2.779891521
Polyplectron inopinatum,Aves,Male,b1,0.242537964,0.129139114,0.061972405,0.546931971
Vidua macroura,Aves,Female,a0,-2.146791949,0.834604042,-3.973319204,-0.638720594
Vidua macroura,Aves,Female,a1,3.913911883,3.069053449,0.192190105,11.07673813
Vidua macroura,Aves,Female,c,0.143380656,0.037679959,0.040668852,0.201246574
Vidua macroura,Aves,Female,b0,-8.080008861,3.2516971,-15.46645392,-3.048475922
Vidua macroura,Aves,Female,b1,0.475675965,0.246877601,0.069616558,1.009521953
Vidua macroura,Aves,Male,a0,-1.479905612,0.742661504,-3.106383032,-0.159830911
Vidua macroura,Aves,Male,a1,3.076704147,2.447703538,0.308496333,9.252254682
Vidua macroura,Aves,Male,c,0.114070884,0.030487665,0.033920687,0.161737069
Vidua macroura,Aves,Male,b0,-8.813931139,2.992327602,-16.01043864,-3.950591493
Vidua macroura,Aves,Male,b1,0.639249419,0.259525316,0.209056891,1.261869326
Vidua paradisaea,Aves,Female,a0,-2.309430848,0.866045938,-4.15265523,-0.765868369
Vidua paradisaea,Aves,Female,a1,4.298984426,3.149588571,0.163785776,11.55280993
Vidua paradisaea,Aves,Female,c,0.168195613,0.041989232,0.056915964,0.237164138
Vidua paradisaea,Aves,Female,b0,-8.630985427,2.987821317,-14.98869377,-3.081411419
Vidua paradisaea,Aves,Female,b1,0.815970291,0.340217804,0.16364822,1.499035812
Vidua paradisaea,Aves,Male,a0,-1.586117833,0.72442077,-3.157961401,-0.294522188
Vidua paradisaea,Aves,Male,a1,3.131788473,2.294823743,0.509550955,9.12570358
Vidua paradisaea,Aves,Male,c,0.059678806,0.018483114,0.016249069,0.09263613
Vidua paradisaea,Aves,Male,b0,-8.517843773,1.980177973,-13.25600984,-5.234801026
Vidua paradisaea,Aves,Male,b1,0.767516852,0.202894419,0.424007198,1.242983966
Vini australis,Aves,Female,a0,-2.776641264,0.759904065,-4.361804374,-1.355338253
Vini australis,Aves,Female,a1,4.448858939,3.100758325,0.193011391,11.77113158
Vini australis,Aves,Female,c,0.099028135,0.026719887,0.026381465,0.143329193
Vini australis,Aves,Female,b0,-7.747349584,3.059837428,-14.49072019,-3.005681154
Vini australis,Aves,Female,b1,0.340717437,0.187734331,0.045773244,0.750803079
Vini australis,Aves,Male,a0,-2.647621453,0.735344544,-4.198486042,-1.308233903
Vini australis,Aves,Male,a1,4.022103472,3.006644824,0.189943654,11.44777912
Vini australis,Aves,Male,c,0.09262612,0.023873959,0.032125075,0.132949141
Vini australis,Aves,Male,b0,-7.78909099,2.594448479,-13.84858052,-3.467633762
Vini australis,Aves,Male,b1,0.380578029,0.165710822,0.079394674,0.741526928
Erythrura prasina,Aves,Female,a0,-2.205549264,0.897319469,-4.033098151,-0.557350789
Erythrura prasina,Aves,Female,a1,4.043197609,3.073829539,0.122262787,11.28738286
Erythrura prasina,Aves,Female,c,0.498674992,0.116054626,0.21756705,0.696965813
Erythrura prasina,Aves,Female,b0,-7.087803265,3.37057988,-14.70267302,-1.623961953
Erythrura prasina,Aves,Female,b1,0.530729604,0.418232205,0.018886262,1.541750578
Erythrura prasina,Aves,Male,a0,-1.659775515,1.073995762,-3.775849404,0.460637959
Erythrura prasina,Aves,Male,a1,4.327285905,3.00495753,0.257365176,11.3785363
Erythrura prasina,Aves,Male,c,0.62678754,0.1532295,0.226295482,0.88168083
Erythrura prasina,Aves,Male,b0,-6.385791364,3.266115895,-13.65235098,-1.375237231
Erythrura prasina,Aves,Male,b1,0.667164165,0.488185034,0.028446718,1.832843612
Geophaps scripta,Aves,Female,a0,-2.663977815,0.770027205,-4.293940681,-1.270603104
Geophaps scripta,Aves,Female,a1,4.496287032,3.078253159,0.199782742,11.68332924
Geophaps scripta,Aves,Female,c,0.106319156,0.030332751,0.033319521,0.16101822
Geophaps scripta,Aves,Female,b0,-7.914154799,2.909336421,-14.48058371,-3.288338926
Geophaps scripta,Aves,Female,b1,0.567320762,0.254693233,0.149274217,1.127399496
Geophaps scripta,Aves,Male,a0,-2.623034005,0.811604375,-4.351912524,-1.122855907
Geophaps scripta,Aves,Male,a1,5.295203927,3.037704043,0.571140337,12.09539733
Geophaps scripta,Aves,Male,c,0.040175977,0.022767415,0.003147434,0.086924701
Geophaps scripta,Aves,Male,b0,-5.952805901,2.149733065,-11.63601085,-3.424877133
Geophaps scripta,Aves,Male,b1,0.40196409,0.183965352,0.160864013,0.885664339
Cissa chinensis,Aves,Female,a0,-2.297688201,0.869504899,-4.081291989,-0.67937812
Cissa chinensis,Aves,Female,a1,4.817443419,3.097292233,0.191453216,11.96147664
Cissa chinensis,Aves,Female,c,0.140332609,0.042191523,0.037282551,0.213799599
Cissa chinensis,Aves,Female,b0,-7.727583851,3.253092707,-14.69667916,-2.693854382
Cissa chinensis,Aves,Female,b1,0.468738557,0.308021165,0.031343432,1.172514655
Cissa chinensis,Aves,Male,a0,-2.317435367,0.839012051,-4.059456674,-0.823422199
Cissa chinensis,Aves,Male,a1,4.058552878,3.020123433,0.237363039,11.19768209
Cissa chinensis,Aves,Male,c,0.133128216,0.039613368,0.041026343,0.204206547
Cissa chinensis,Aves,Male,b0,-7.931419768,3.305465537,-15.32194971,-2.794754161
Cissa chinensis,Aves,Male,b1,0.325053705,0.255865976,0.011949353,0.944911801
Zosterops japonicus,Aves,Female,a0,-2.065794562,0.958477464,-4.007512331,-0.242954922
Zosterops japonicus,Aves,Female,a1,4.498863572,2.920473828,0.446016898,11.61213685
Zosterops japonicus,Aves,Female,c,0.121240235,0.046195534,0.02224821,0.20341917
Zosterops japonicus,Aves,Female,b0,-6.690359377,3.05995222,-14.18810061,-2.699716955
Zosterops japonicus,Aves,Female,b1,0.407164764,0.247988405,0.058061921,1.029893161
Zosterops japonicus,Aves,Male,a0,-1.869901208,1.020528312,-3.881790581,0.125473848
Zosterops japonicus,Aves,Male,a1,4.386894071,2.878945092,0.337742027,11.41564136
Zosterops japonicus,Aves,Male,c,0.150133165,0.05589427,0.029129967,0.252148732
Zosterops japonicus,Aves,Male,b0,-6.374509802,2.676125838,-12.79764774,-2.501655035
Zosterops japonicus,Aves,Male,b1,0.423616356,0.230408284,0.054580394,0.935323767
Enicognathus leptorhynchus,Aves,Female,a0,-2.426685006,0.769806853,-4.103417601,-1.074375565
Enicognathus leptorhynchus,Aves,Female,a1,3.256994567,3.168542207,0.107448519,10.91656881
Enicognathus leptorhynchus,Aves,Female,c,0.073080756,0.026929807,0.012550393,0.120325047
Enicognathus leptorhynchus,Aves,Female,b0,-9.869568266,3.349448222,-17.10469222,-4.029732715
Enicognathus leptorhynchus,Aves,Female,b1,0.347422241,0.200459055,0.021570383,0.764256969
Enicognathus leptorhynchus,Aves,Male,a0,-2.533282859,0.816352693,-4.137831041,-1.008805528
Enicognathus leptorhynchus,Aves,Male,a1,4.460186565,3.194349283,0.187573379,11.82958239
Enicognathus leptorhynchus,Aves,Male,c,0.069740087,0.022767639,0.018697059,0.11338057
Enicognathus leptorhynchus,Aves,Male,b0,-9.325250892,3.417785516,-16.75431515,-3.714484332
Enicognathus leptorhynchus,Aves,Male,b1,0.35606086,0.192222197,0.033487972,0.76080119
Pluvianus aegyptius,Aves,Female,a0,-1.659001989,0.958362237,-3.664313246,0.108586108
Pluvianus aegyptius,Aves,Female,a1,4.768461682,2.893147744,0.358255605,11.35667591
Pluvianus aegyptius,Aves,Female,c,0.126915545,0.02972548,0.056663988,0.179619276
Pluvianus aegyptius,Aves,Female,b0,-8.483890881,3.282037795,-15.46051068,-3.118254544
Pluvianus aegyptius,Aves,Female,b1,0.325164587,0.21168376,0.01893774,0.80146057
Pluvianus aegyptius,Aves,Male,a0,-1.825366233,0.929308444,-3.676830961,-0.07095978
Pluvianus aegyptius,Aves,Male,a1,4.340111624,2.887396523,0.326963691,11.10694435
Pluvianus aegyptius,Aves,Male,c,0.114343286,0.023067678,0.059705762,0.152999141
Pluvianus aegyptius,Aves,Male,b0,-9.440511301,3.393512256,-16.70034845,-3.555137088
Pluvianus aegyptius,Aves,Male,b1,0.419293869,0.222486259,0.043792539,0.877690568
Pharomachrus auriceps,Aves,Female,a0,-2.469770233,0.840449958,-4.213087902,-0.905868691
Pharomachrus auriceps,Aves,Female,a1,4.607524065,3.178538535,0.26084325,12.02789505
Pharomachrus auriceps,Aves,Female,c,0.122766113,0.037289041,0.032840182,0.189379087
Pharomachrus auriceps,Aves,Female,b0,-7.61553246,3.205681528,-14.98337234,-2.843067494
Pharomachrus auriceps,Aves,Female,b1,0.346923585,0.207943314,0.041499578,0.839604542
Pharomachrus auriceps,Aves,Male,a0,-2.308632642,0.86004073,-4.114984286,-0.790796267
Pharomachrus auriceps,Aves,Male,a1,3.928893693,3.138595169,0.130459081,11.78286625
Pharomachrus auriceps,Aves,Male,c,0.208872696,0.058741062,0.063625289,0.310816293
Pharomachrus auriceps,Aves,Male,b0,-7.997528906,3.027483723,-14.52250053,-2.748325859
Pharomachrus auriceps,Aves,Male,b1,0.628687954,0.349006287,0.039763755,1.33128368
Glossopsitta pusilla,Aves,Female,a0,-2.875642972,0.775619035,-4.499958258,-1.466557374
Glossopsitta pusilla,Aves,Female,a1,5.096088447,3.322880951,0.156792383,12.52886028
Glossopsitta pusilla,Aves,Female,c,0.091559234,0.050310918,0.005794122,0.185728157
Glossopsitta pusilla,Aves,Female,b0,-4.279565233,1.711215488,-8.92036061,-2.340095171
Glossopsitta pusilla,Aves,Female,b1,0.47342717,0.216306965,0.203587499,1.048146601
Glossopsitta pusilla,Aves,Male,a0,-2.168345212,0.796271703,-3.909653592,-0.755314065
Glossopsitta pusilla,Aves,Male,a1,4.486831442,2.845900582,0.49362724,11.06682919
Glossopsitta pusilla,Aves,Male,c,0.10208578,0.045147093,0.011551307,0.181437306
Glossopsitta pusilla,Aves,Male,b0,-4.993903547,2.125849124,-10.49320456,-2.484951755
Glossopsitta pusilla,Aves,Male,b1,0.382705885,0.188954557,0.129448959,0.862711532
Bubo bengalensis,Aves,Female,a0,-2.738142651,0.834958158,-4.406133778,-1.174559323
Bubo bengalensis,Aves,Female,a1,5.758814444,3.111225423,0.809753833,12.74146565
Bubo bengalensis,Aves,Female,c,0.026806469,0.01027116,0.005157901,0.045799889
Bubo bengalensis,Aves,Female,b0,-8.644542308,2.77571109,-14.79562078,-4.441115184
Bubo bengalensis,Aves,Female,b1,0.296748222,0.126567577,0.098177365,0.573965953
Bubo bengalensis,Aves,Male,a0,-2.766175967,0.821174962,-4.408030397,-1.24573451
Bubo bengalensis,Aves,Male,a1,5.715925781,3.076393122,1.018488126,12.46641525
Bubo bengalensis,Aves,Male,c,0.013743596,0.006103468,0.002391556,0.026638118
Bubo bengalensis,Aves,Male,b0,-8.895951761,2.253203112,-13.87508117,-5.327808184
Bubo bengalensis,Aves,Male,b1,0.323195769,0.10932013,0.141887089,0.558233052
Musophaga rossae,Aves,Female,a0,-2.455346956,0.74362585,-4.043212268,-1.133651349
Musophaga rossae,Aves,Female,a1,4.243878564,2.752970738,0.492691582,11.01899159
Musophaga rossae,Aves,Female,c,0.077707146,0.016049343,0.034297692,0.101746124
Musophaga rossae,Aves,Female,b0,-8.623213897,3.343028661,-16.3311874,-3.368360409
Musophaga rossae,Aves,Female,b1,0.201526484,0.146536786,0.007731534,0.540185281
Musophaga rossae,Aves,Male,a0,-2.906108976,0.726754619,-4.449941998,-1.568983072
Musophaga rossae,Aves,Male,a1,4.443689009,3.341039155,0.085272246,12.10337631
Musophaga rossae,Aves,Male,c,0.08387242,0.017862374,0.030348225,0.108999919
Musophaga rossae,Aves,Male,b0,-9.146125971,3.260357446,-16.26819481,-3.679818742
Musophaga rossae,Aves,Male,b1,0.212166916,0.150264401,0.009288587,0.54543801
Falco naumanni,Aves,Female,a0,-2.661005707,0.818925496,-4.325780202,-1.153670061
Falco naumanni,Aves,Female,a1,5.028082405,3.176088427,0.398796709,12.46601639
Falco naumanni,Aves,Female,c,0.075325288,0.023785736,0.016757929,0.113963178
Falco naumanni,Aves,Female,b0,-7.95827855,3.158318725,-14.58415014,-3.206329932
Falco naumanni,Aves,Female,b1,0.451793684,0.228370589,0.109696277,0.926120389
Falco naumanni,Aves,Male,a0,-2.696590444,0.811860256,-4.352018751,-1.196574995
Falco naumanni,Aves,Male,a1,5.561979376,2.972372636,0.648771789,12.01402383
Falco naumanni,Aves,Male,c,0.061450614,0.031513776,0.004472517,0.116727198
Falco naumanni,Aves,Male,b0,-5.720564186,2.745706378,-13.05523236,-2.843721146
Falco naumanni,Aves,Male,b1,0.251889991,0.159679634,0.065253223,0.679486898
Cyclopsitta diophthalma,Aves,Female,a0,-2.797072076,0.742635505,-4.323346174,-1.409782252
Cyclopsitta diophthalma,Aves,Female,a1,4.650581662,3.376501564,0.160557191,12.43467784
Cyclopsitta diophthalma,Aves,Female,c,0.165547744,0.035826986,0.060889131,0.216914955
Cyclopsitta diophthalma,Aves,Female,b0,-8.031234201,3.323865726,-15.28809385,-2.609697506
Cyclopsitta diophthalma,Aves,Female,b1,0.413076362,0.266103773,0.027928336,1.000268543
Cyclopsitta diophthalma,Aves,Male,a0,-2.830705794,0.767554837,-4.44524435,-1.470698771
Cyclopsitta diophthalma,Aves,Male,a1,4.400204873,3.197877651,0.122057371,11.60764656
Cyclopsitta diophthalma,Aves,Male,c,0.143894495,0.035137281,0.047770414,0.195516818
Cyclopsitta diophthalma,Aves,Male,b0,-7.683132566,3.168379737,-14.7026008,-2.784374782
Cyclopsitta diophthalma,Aves,Male,b1,0.480360047,0.261514413,0.087944857,1.073997372
Niltava sundara,Aves,Female,a0,-2.311759987,0.895751615,-4.138882555,-0.615800345
Niltava sundara,Aves,Female,a1,4.51845809,3.123186897,0.173508681,11.71360901
Niltava sundara,Aves,Female,c,0.256606071,0.102016993,0.034646157,0.432328161
Niltava sundara,Aves,Female,b0,-5.564092086,2.989225456,-12.77961279,-1.788132577
